"order_id","product_id","product_category","supplier","customer_country","employee_city","order_month","shipper_name","unit_price","quantity","discount","total_amount"
10514,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Austria","Kirkland","4","United Package","7.75",50,"0","387.5"
10515,9,"Meat/Poultry","Tokyo Traders","Germany","Tacoma","4","Speedy Express","97",16,"0.15","1319.1999907493591"
10515,16,"Confections","Pavlova, Ltd.","Germany","Tacoma","4","Speedy Express","17.45",50,"0","872.5000381469727"
10515,27,"Confections","Heli Süßwaren GmbH & Co. KG","Germany","Tacoma","4","Speedy Express","43.9",120,"0","5268.000183105469"
10515,33,"Dairy Products","Norske Meierier","Germany","Tacoma","4","Speedy Express","2.5",16,"0.15","33.99999976158142"
10515,60,"Dairy Products","Gai pâturage","Germany","Tacoma","4","Speedy Express","34",84,"0.15","2427.5999829769135"
10516,18,"Seafood","Pavlova, Ltd.","Ireland","Tacoma","4","Federal Shipping","62.5",25,"0.1","1406.2499976716936"
10516,41,"Seafood","New England Seafood Cannery","Ireland","Tacoma","4","Federal Shipping","9.65",80,"0.1","694.7999713838101"
10516,42,"Grains/Cereals","Leka Trading","Ireland","Tacoma","4","Federal Shipping","14",20,"0","280"
10517,52,"Grains/Cereals","G'day, Mate","UK","Kirkland","4","Federal Shipping","7",6,"0","42"
10517,59,"Dairy Products","Gai pâturage","UK","Kirkland","4","Federal Shipping","55",4,"0","220"
10517,70,"Beverages","Pavlova, Ltd.","UK","Kirkland","4","Federal Shipping","15",6,"0","90"
10518,24,"Beverages","Refrescos Americanas LTDA","Mexico","Redmond","4","United Package","4.5",5,"0","22.5"
10518,38,"Beverages","Aux joyeux ecclésiastiques","Mexico","Redmond","4","United Package","263.5",15,"0","3952.5"
10518,44,"Condiments","Leka Trading","Mexico","Redmond","4","United Package","19.45",9,"0","175.05000686645508"
10519,10,"Seafood","Tokyo Traders","Switzerland","London","4","Federal Shipping","31",16,"0.05","471.1999996304512"
10519,56,"Grains/Cereals","Pasta Buttini s.r.l.","Switzerland","London","4","Federal Shipping","38",40,"0","1520"
10519,60,"Dairy Products","Gai pâturage","Switzerland","London","4","Federal Shipping","34",10,"0.05","322.99999974668026"
10520,24,"Beverages","Refrescos Americanas LTDA","Norway","London","4","Speedy Express","4.5",8,"0","36"
10520,53,"Meat/Poultry","G'day, Mate","Norway","London","4","Speedy Express","32.8",5,"0","163.99999618530273"
10521,35,"Beverages","Bigfoot Breweries","Argentina","Seattle","4","United Package","18",3,"0","54"
10521,41,"Seafood","New England Seafood Cannery","Argentina","Seattle","4","United Package","9.65",10,"0","96.49999618530273"
10521,68,"Confections","Specialty Biscuits, Ltd.","Argentina","Seattle","4","United Package","12.5",6,"0","75"
10522,1,"Beverages","Specialty Biscuits, Ltd.","Germany","Redmond","4","Speedy Express","18",40,"0.2","575.9999978542328"
10522,8,"Condiments","Grandma Kelly's Homestead","Germany","Redmond","4","Speedy Express","40",24,"0","960"
10522,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Germany","Redmond","4","Speedy Express","25.89",20,"0.2","414.2399886912108"
10522,40,"Seafood","New England Seafood Cannery","Germany","Redmond","4","Speedy Express","18.4",25,"0.2","367.99999099969864"
10523,17,"Meat/Poultry","Pavlova, Ltd.","UK","London","5","United Package","39",25,"0.1","877.4999985471368"
10523,20,"Confections","Specialty Biscuits, Ltd.","UK","London","5","United Package","81",15,"0.1","1093.499998189509"
10523,37,"Seafood","Svensk Sjöföda AB","UK","London","5","United Package","26",18,"0.1","421.19999930262566"
10523,41,"Seafood","New England Seafood Cannery","UK","London","5","United Package","9.65",6,"0.1","52.10999785378576"
10524,10,"Seafood","Tokyo Traders","Sweden","Seattle","5","United Package","31",2,"0","62"
10524,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Sweden","Seattle","5","United Package","25.89",10,"0","258.8999938964844"
10524,43,"Beverages","Leka Trading","Sweden","Seattle","5","United Package","46",60,"0","2760"
10524,54,"Meat/Poultry","Ma Maison","Sweden","Seattle","5","United Package","7.45",15,"0","111.74999713897705"
10525,36,"Seafood","Svensk Sjöföda AB","France","Seattle","5","United Package","19",30,"0","570"
10525,40,"Seafood","New England Seafood Cannery","France","Seattle","5","United Package","18.4",15,"0.1","248.39999443888667"
10526,1,"Beverages","Specialty Biscuits, Ltd.","Finland","Redmond","5","United Package","18",8,"0.15","122.39999914169312"
10526,13,"Seafood","Mayumi's","Finland","Redmond","5","United Package","6",10,"0","60"
10526,56,"Grains/Cereals","Pasta Buttini s.r.l.","Finland","Redmond","5","United Package","38",30,"0.15","968.9999932050705"
10527,4,"Condiments","New Orleans Cajun Delights","Germany","London","5","Speedy Express","22",50,"0.1","989.9999983608723"
10527,36,"Seafood","Svensk Sjöföda AB","Germany","London","5","Speedy Express","19",30,"0.1","512.9999991506338"
10528,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","USA","London","5","United Package","21",3,"0","63"
10528,33,"Dairy Products","Norske Meierier","USA","London","5","United Package","2.5",8,"0.2","15.999999940395355"
10528,72,"Dairy Products","Formaggi Fortini s.r.l.","USA","London","5","United Package","34.8",9,"0","313.1999931335449"
10529,55,"Meat/Poultry","Ma Maison","Belgium","London","5","United Package","24",14,"0","336"
10529,68,"Confections","Specialty Biscuits, Ltd.","Belgium","London","5","United Package","12.5",20,"0","250"
10529,69,"Dairy Products","Norske Meierier","Belgium","London","5","United Package","36",10,"0","360"
10530,17,"Meat/Poultry","Pavlova, Ltd.","Austria","Kirkland","5","United Package","39",40,"0","1560"
10530,43,"Beverages","Leka Trading","Austria","Kirkland","5","United Package","46",25,"0","1150"
10530,61,"Condiments","Forêts d'érables","Austria","Kirkland","5","United Package","28.5",20,"0","570"
10530,76,"Beverages","Karkki Oy","Austria","Kirkland","5","United Package","18",50,"0","900"
10531,59,"Dairy Products","Gai pâturage","Argentina","London","5","Speedy Express","55",2,"0","110"
10532,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","UK","London","5","Federal Shipping","25.89",15,"0","388.34999084472656"
10532,66,"Condiments","New Orleans Cajun Delights","UK","London","5","Federal Shipping","17",24,"0","408"
10533,4,"Condiments","New Orleans Cajun Delights","Sweden","Seattle","5","Speedy Express","22",50,"0.05","1044.9999991804361"
10533,72,"Dairy Products","Formaggi Fortini s.r.l.","Sweden","Seattle","5","Speedy Express","34.8",24,"0","835.1999816894531"
10533,73,"Seafood","Svensk Sjöföda AB","Sweden","Seattle","5","Speedy Express","15",24,"0.05","341.9999997317791"
10534,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Germany","Seattle","5","United Package","25.89",10,"0","258.8999938964844"
10534,40,"Seafood","New England Seafood Cannery","Germany","Seattle","5","United Package","18.4",10,"0.2","147.19999639987947"
10534,54,"Meat/Poultry","Ma Maison","Germany","Seattle","5","United Package","7.45",10,"0.2","59.5999982520938"
10535,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Mexico","Redmond","5","Speedy Express","21",50,"0.1","944.9999984353781"
10535,40,"Seafood","New England Seafood Cannery","Mexico","Redmond","5","Speedy Express","18.4",10,"0.1","165.5999962925911"
10535,57,"Grains/Cereals","Pasta Buttini s.r.l.","Mexico","Redmond","5","Speedy Express","19.5",5,"0.1","87.74999985471368"
10535,59,"Dairy Products","Gai pâturage","Mexico","Redmond","5","Speedy Express","55",15,"0.1","742.4999987706542"
10536,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Germany","Kirkland","5","United Package","38",15,"0.25","427.5"
10536,31,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Kirkland","5","United Package","12.5",20,"0","250"
10536,33,"Dairy Products","Norske Meierier","Germany","Kirkland","5","United Package","2.5",30,"0","75"
10536,60,"Dairy Products","Gai pâturage","Germany","Kirkland","5","United Package","34",35,"0.25","892.5"
10537,31,"Dairy Products","Formaggi Fortini s.r.l.","Switzerland","Seattle","5","Speedy Express","12.5",30,"0","375"
10537,51,"Produce","G'day, Mate","Switzerland","Seattle","5","Speedy Express","53",6,"0","318"
10537,58,"Seafood","Escargots Nouveaux","Switzerland","Seattle","5","Speedy Express","13.25",20,"0","265"
10537,72,"Dairy Products","Formaggi Fortini s.r.l.","Switzerland","Seattle","5","Speedy Express","34.8",21,"0","730.7999839782715"
10537,73,"Seafood","Svensk Sjöföda AB","Switzerland","Seattle","5","Speedy Express","15",9,"0","135"
10538,70,"Beverages","Pavlova, Ltd.","UK","London","5","Federal Shipping","15",7,"0","105"
10538,72,"Dairy Products","Formaggi Fortini s.r.l.","UK","London","5","Federal Shipping","34.8",1,"0","34.79999923706055"
10539,13,"Seafood","Mayumi's","UK","London","5","Federal Shipping","6",8,"0","48"
10539,21,"Confections","Specialty Biscuits, Ltd.","UK","London","5","Federal Shipping","10",15,"0","150"
10539,33,"Dairy Products","Norske Meierier","UK","London","5","Federal Shipping","2.5",15,"0","37.5"
10539,49,"Confections","Karkki Oy","UK","London","5","Federal Shipping","20",6,"0","120"
10540,3,"Condiments","Exotic Liquids","Germany","Kirkland","5","Federal Shipping","10",60,"0","600"
10540,26,"Confections","Heli Süßwaren GmbH & Co. KG","Germany","Kirkland","5","Federal Shipping","31.23",40,"0","1249.1999816894531"
10540,38,"Beverages","Aux joyeux ecclésiastiques","Germany","Kirkland","5","Federal Shipping","263.5",30,"0","7905"
10540,68,"Confections","Specialty Biscuits, Ltd.","Germany","Kirkland","5","Federal Shipping","12.5",35,"0","437.5"
10541,24,"Beverages","Refrescos Americanas LTDA","Brazil","Tacoma","5","Speedy Express","4.5",35,"0.1","141.7499997653067"
10541,38,"Beverages","Aux joyeux ecclésiastiques","Brazil","Tacoma","5","Speedy Express","263.5",4,"0.1","948.5999984294176"
10541,65,"Condiments","New Orleans Cajun Delights","Brazil","Tacoma","5","Speedy Express","21.05",36,"0.1","682.0199741515518"
10541,71,"Dairy Products","Norske Meierier","Brazil","Tacoma","5","Speedy Express","21.5",9,"0.1","174.14999971166253"
10542,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Germany","Seattle","5","Federal Shipping","21",15,"0.05","299.2499997653067"
10542,54,"Meat/Poultry","Ma Maison","Germany","Seattle","5","Federal Shipping","7.45",24,"0.05","169.85999551802874"
10543,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Venezuela","Seattle","5","United Package","38",30,"0.15","968.9999932050705"
10543,23,"Grains/Cereals","PB Knäckebröd AB","Venezuela","Seattle","5","United Package","9",70,"0.15","535.4999962449074"
10544,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","USA","Redmond","5","Speedy Express","45.6",7,"0","319.19998931884766"
10544,67,"Beverages","Bigfoot Breweries","USA","Redmond","5","Speedy Express","14",7,"0","98"
10545,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","USA","Seattle","5","United Package","21",10,"0","210"
10546,7,"Produce","Grandma Kelly's Homestead","France","Seattle","5","Federal Shipping","30",10,"0","300"
10546,35,"Beverages","Bigfoot Breweries","France","Seattle","5","Federal Shipping","18",30,"0","540"
10546,62,"Confections","Forêts d'érables","France","Seattle","5","Federal Shipping","49.3",40,"0","1971.9999694824219"
10547,32,"Dairy Products","Formaggi Fortini s.r.l.","UK","Kirkland","5","United Package","32",24,"0.15","652.7999954223633"
10547,36,"Seafood","Svensk Sjöföda AB","UK","Kirkland","5","United Package","19",60,"0","1140"
10548,34,"Beverages","Bigfoot Breweries","Germany","Kirkland","5","United Package","14",10,"0.25","105"
10548,41,"Seafood","New England Seafood Cannery","Germany","Kirkland","5","United Package","9.65",14,"0","135.09999465942383"
10549,31,"Dairy Products","Formaggi Fortini s.r.l.","Germany","London","5","Speedy Express","12.5",55,"0.15","584.3749959021807"
10549,45,"Seafood","Lyngbysild","Germany","London","5","Speedy Express","9.5",100,"0.15","807.4999943375587"
10549,51,"Produce","G'day, Mate","Germany","London","5","Speedy Express","53",48,"0.15","2162.3999848365784"
10550,17,"Meat/Poultry","Pavlova, Ltd.","Spain","London","5","Federal Shipping","39",8,"0.1","280.79999953508377"
10550,19,"Confections","Specialty Biscuits, Ltd.","Spain","London","5","Federal Shipping","9.2",10,"0","91.99999809265137"
10550,21,"Confections","Specialty Biscuits, Ltd.","Spain","London","5","Federal Shipping","10",6,"0.1","53.99999991059303"
10550,61,"Condiments","Forêts d'érables","Spain","London","5","Federal Shipping","28.5",10,"0.1","256.4999995753169"
10551,16,"Confections","Pavlova, Ltd.","Portugal","Redmond","5","Federal Shipping","17.45",40,"0.15","593.300021779537"
10551,35,"Beverages","Bigfoot Breweries","Portugal","Redmond","5","Federal Shipping","18",20,"0.15","305.9999978542328"
10551,44,"Condiments","Leka Trading","Portugal","Redmond","5","Federal Shipping","19.45",40,"0","778.0000305175781"
10552,69,"Dairy Products","Norske Meierier","Venezuela","Tacoma","5","Speedy Express","36",18,"0","648"
10552,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Venezuela","Tacoma","5","Speedy Express","7.75",30,"0","232.5"
10553,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Finland","Tacoma","5","United Package","21",15,"0","315"
10553,16,"Confections","Pavlova, Ltd.","Finland","Tacoma","5","United Package","17.45",14,"0","244.30001068115234"
10553,22,"Grains/Cereals","PB Knäckebröd AB","Finland","Tacoma","5","United Package","21",24,"0","504"
10553,31,"Dairy Products","Formaggi Fortini s.r.l.","Finland","Tacoma","5","United Package","12.5",30,"0","375"
10553,35,"Beverages","Bigfoot Breweries","Finland","Tacoma","5","United Package","18",6,"0","108"
10554,16,"Confections","Pavlova, Ltd.","Germany","Redmond","5","Federal Shipping","17.45",30,"0.05","497.3250213537365"
10554,23,"Grains/Cereals","PB Knäckebröd AB","Germany","Redmond","5","Federal Shipping","9",20,"0.05","170.99999986588955"
10554,62,"Confections","Forêts d'érables","Germany","Redmond","5","Federal Shipping","49.3",20,"0.05","936.6999847695231"
10554,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Germany","Redmond","5","Federal Shipping","13",10,"0.05","123.49999990314245"
10555,14,"Produce","Mayumi's","USA","London","6","Federal Shipping","23.25",30,"0.2","557.999997921288"
10555,19,"Confections","Specialty Biscuits, Ltd.","USA","London","6","Federal Shipping","9.2",35,"0.2","257.5999936997891"
10555,24,"Beverages","Refrescos Americanas LTDA","USA","London","6","Federal Shipping","4.5",18,"0.2","64.79999975860119"
10555,51,"Produce","G'day, Mate","USA","London","6","Federal Shipping","53",20,"0.2","847.9999968409538"
10555,56,"Grains/Cereals","Pasta Buttini s.r.l.","USA","London","6","Federal Shipping","38",40,"0.2","1215.999995470047"
10556,72,"Dairy Products","Formaggi Fortini s.r.l.","Denmark","Tacoma","6","Speedy Express","34.8",24,"0","835.1999816894531"
10557,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Germany","London","6","United Package","33.25",30,"0","997.5"
10557,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Germany","London","6","United Package","7.75",20,"0","155"
10558,47,"Confections","Zaanse Snoepfabriek","UK","Seattle","6","United Package","9.5",25,"0","237.5"
10558,51,"Produce","G'day, Mate","UK","Seattle","6","United Package","53",20,"0","1060"
10558,52,"Grains/Cereals","G'day, Mate","UK","Seattle","6","United Package","7",30,"0","210"
10558,53,"Meat/Poultry","G'day, Mate","UK","Seattle","6","United Package","32.8",18,"0","590.3999862670898"
10558,73,"Seafood","Svensk Sjöföda AB","UK","Seattle","6","United Package","15",3,"0","45"
10559,41,"Seafood","New England Seafood Cannery","France","London","6","Speedy Express","9.65",12,"0.05","110.0099955649674"
10559,55,"Meat/Poultry","Ma Maison","France","London","6","Speedy Express","24",18,"0.05","410.3999996781349"
10560,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Germany","Seattle","6","Speedy Express","25.89",20,"0","517.7999877929688"
10560,62,"Confections","Forêts d'érables","Germany","Seattle","6","Speedy Express","49.3",15,"0.25","554.6249914169312"
10561,44,"Condiments","Leka Trading","Sweden","Tacoma","6","United Package","19.45",10,"0","194.50000762939453"
10561,51,"Produce","G'day, Mate","Sweden","Tacoma","6","United Package","53",50,"0","2650"
10562,33,"Dairy Products","Norske Meierier","Italy","Seattle","6","Speedy Express","2.5",20,"0.1","44.999999925494194"
10562,62,"Confections","Forêts d'érables","Italy","Seattle","6","Speedy Express","49.3",10,"0.1","443.6999923989177"
10563,36,"Seafood","Svensk Sjöföda AB","Brazil","Tacoma","6","United Package","19",25,"0","475"
